,MaxAccX,MinAccX,1stQuartileAccX,Delta1stQuartileMinAccX,2ndQuartileAccX,3rdQuartileAccX,Delta3rdQuartileMaxAccX,DeltaMinMaxAccX,StdDevAccX,MaxDiffAccX,MinDiffAccX,1stQuartileDiffAccX,Delta1stQuartileMinDiffAccX,2ndQuartileDiffAccX,3rdQuartileDiffAccX,Delta3rdQuartileMaxDiffAccX,DeltaMinMaxDiffAccX,StdDevDiffAccX,MaxAccY,MinAccY,1stQuartileAccY,Delta1stQuartileMinAccY,2ndQuartileAccY,3rdQuartileAccY,Delta3rdQuartileMaxAccY,DeltaMinMaxAccY,StdDevAccY,MaxDiffAccY,MinDiffAccY,1stQuartileDiffAccY,Delta1stQuartileMinDiffAccY,2ndQuartileDiffAccY,3rdQuartileDiffAccY,Delta3rdQuartileMaxDiffAccY,DeltaMinMaxDiffAccY,StdDevDiffAccY,MaxAccZ,MinAccZ,1stQuartileAccZ,Delta1stQuartileMinAccZ,2ndQuartileAccZ,3rdQuartileAccZ,Delta3rdQuartileMaxAccZ,DeltaMinMaxAccZ,StdDevAccZ,MaxDiffAccZ,MinDiffAccZ,1stQuartileDiffAccZ,Delta1stQuartileMinDiffAccZ,2ndQuartileDiffAccZ,3rdQuartileDiffAccZ,Delta3rdQuartileMaxDiffAccZ,DeltaMinMaxDiffAccZ,StdDevDiffAccZ,SourceFile,Category
32,-0.07302315533161163,-0.1041477769613266,-0.0933738648891449,0.010773912072181702,-0.08978256583213806,-0.08619125932455063,0.013168103992938995,0.031124621629714966,0.005003975392592618,0.021547816693782806,-0.02154780924320221,-0.004788398742675781,0.016759410500526428,0.0,0.004788398742675781,0.016759417951107025,0.043095625936985016,0.006845935866544681,0.16400282084941864,0.1364694982767105,0.14844051003456116,0.011971011757850647,0.152031809091568,0.15442600846290588,0.009576812386512756,0.02753332257270813,0.0045932181350115805,0.019153624773025513,-0.017956510186195374,-0.004788398742675781,0.013168111443519592,0.0,0.0038905851542949677,0.015263039618730545,0.037110134959220886,0.00634322545042247,9.716867446899414,9.672574996948242,9.68694019317627,0.014365196228027344,9.690531730651855,9.694122314453125,0.022745132446289062,0.044292449951171875,0.006309714025012266,0.02513885498046875,-0.032321929931640625,-0.005985260009765625,0.026336669921875,0.0,0.005985260009765625,0.019153594970703125,0.057460784912109375,0.00919042845276763,./Data/Curated/Off/Experiment33.csv,Off
56,-0.07541735470294952,-0.10295066982507706,-0.09217676520347595,0.010773904621601105,-0.08858546614646912,-0.08619125932455063,0.010773904621601105,0.027533315122127533,0.005036929419308815,0.02274491637945175,-0.02035071700811386,-0.004788406193256378,0.015562310814857483,0.0,0.004788406193256378,0.017956510186195374,0.04309563338756561,0.007339146819861525,0.16879121959209442,0.14365209639072418,0.15442600846290588,0.010773912072181702,0.15682020783424377,0.15921440720558167,0.009576812386512756,0.02513912320137024,0.00439596936244806,0.017956525087356567,-0.01915360987186432,-0.00359131395816803,0.015562295913696289,0.0,0.004788398742675781,0.013168126344680786,0.037110134959220886,0.006405223514624632,9.712079048156738,9.674968719482422,9.68813705444336,0.0131683349609375,9.691728591918945,9.695320129394531,0.01675891876220703,0.037110328674316406,0.006223625628205693,0.02992725372314453,-0.025139808654785156,-0.005985260009765625,0.01915454864501953,0.0,0.005985260009765625,0.023941993713378906,0.05506706237792969,0.008921318017411695,./Data/Curated/Off/Experiment57.csv,Off
119,0.7457938194274902,-0.9864110946655273,-0.4381389021873474,0.5482721924781799,-0.1322796493768692,0.28371289372444153,0.4620809257030487,1.7322049140930176,0.4256908008749947,1.2102689445018768,-1.4664485454559326,-0.43155486416071653,1.034893681295216,0.03411737084388733,0.4794388897716999,0.7308300547301769,2.6767174899578094,0.6126151868414533,0.6033388376235962,-0.10654197633266449,0.14933833107352257,0.25588030740618706,0.2998737692832947,0.4213795065879822,0.181959331035614,0.7098808139562607,0.1718779917461634,0.602141723036766,-0.6667851507663727,-0.19871873874217272,0.46806641202419996,0.028730422258377075,0.1876455768942833,0.41449614614248276,1.2689268738031387,0.2633487981077494,10.178948402404785,9.077615737915039,9.528025150299072,0.4504094123840332,9.681553363800049,9.837774515151978,0.3411738872528076,1.101332664489746,0.2261580323131938,0.7015008926391602,-0.7338228225708008,-0.22655177116394043,0.5072710514068604,0.017357826232910156,0.23014235496520996,0.4713585376739502,1.435323715209961,0.29752907025776776,./Data/Curated/HeavyLoad/Experiment60.csv,HeavyLoad
112,0.751779317855835,-0.9552865028381348,-0.4420294761657715,0.5132570266723633,-0.12270283699035645,0.28550854325294495,0.46627077460289,1.7070658206939697,0.42976514288313095,1.274912416934967,-1.3096283674240112,-0.4623802178539336,0.8472481495700777,0.041898518800735474,0.49081134906737134,0.7841010678675957,2.5845407843589783,0.6268429507325778,0.5937620401382446,-0.14604631066322327,0.1529296338558197,0.29897594451904297,0.29388827085494995,0.41449618339538574,0.1792658567428589,0.7398083508014679,0.16995257605119507,0.5829881429672241,-0.6440402567386627,-0.173280349932611,0.47075990680605173,0.00359131395816803,0.17298107780516148,0.41000706516206264,1.2270283997058868,0.26773598657001924,10.17416000366211,9.11233139038086,9.528623580932617,0.4162921905517578,9.676764488220215,9.82370924949646,0.3504507541656494,1.06182861328125,0.21087315815335608,0.6691799163818359,-0.7386112213134766,-0.2136821746826172,0.5249290466308594,0.0035910606384277344,0.23433256149291992,0.434847354888916,1.4077911376953125,0.29431727963625026,./Data/Curated/HeavyLoad/Experiment53.csv,HeavyLoad
113,0.8667010068893433,-0.9373299479484558,-0.4213795065879822,0.5159504413604736,-0.12449848651885986,0.3073556423187256,0.5593453645706177,1.804030954837799,0.42636986086994516,1.2928689122200012,-1.338358759880066,-0.4354454316198826,0.9029133282601833,0.07541735470294952,0.48243165016174316,0.8104372620582581,2.631227672100067,0.6044841067337506,0.5997475385665894,-0.23822307586669922,0.14574703201651573,0.38397010788321495,0.29867666959762573,0.41539400815963745,0.1843535304069519,0.8379706144332886,0.1682702654147457,0.6931214034557343,-0.6584054753184319,-0.18614918924868107,0.4722562860697508,0.024540569633245468,0.18106150440871716,0.5120598990470171,1.351526878774166,0.2591442334541971,10.195708274841309,9.117119789123535,9.516652345657349,0.3995325565338135,9.671378135681152,9.82610297203064,0.36960530281066895,1.0785884857177734,0.21799899389551694,0.6643915176391602,-0.7278375625610352,-0.21458029747009277,0.5132572650909424,0.009576797485351562,0.2469022274017334,0.41748929023742676,1.3922290802001953,0.30288623930831793,./Data/Curated/HeavyLoad/Experiment54.csv,HeavyLoad
92,0.585382342338562,-0.9409212470054626,-0.3372831642627716,0.603638082742691,-0.04249708168208599,0.20380641520023346,0.38157592713832855,1.5263035893440247,0.37694171572719837,1.45806884765625,-0.9205705318599939,-0.4507084684446454,0.46986206341534853,-0.11492168344557285,0.3570353211835027,1.1010335264727473,2.378639379516244,0.562444295729497,0.5997475385665894,0.020350715145468712,0.19393034279346466,0.17357962764799595,0.27892449498176575,0.3711012601852417,0.22864627838134766,0.5793968234211206,0.1382946803160595,0.5554548054933548,-0.38307225704193115,-0.2059013545513153,0.17717090249061584,-0.0059854984283447266,0.1604115106165409,0.3950432948768139,0.938527062535286,0.2276184946511644,10.193313598632812,9.211690902709961,9.558850288391113,0.34715938568115234,9.660604000091553,9.822511672973633,0.3708019256591797,0.9816226959228516,0.18760860247901395,0.6991062164306641,-0.6081266403198242,-0.21637606620788574,0.3917505741119385,-0.005386829376220703,0.20260953903198242,0.49649667739868164,1.3072328567504883,0.2728552992846977,./Data/Curated/HeavyLoad/Experiment33.csv,HeavyLoad
2,-0.07781155407428741,-0.10534487664699554,-0.0933738648891449,0.011971011757850647,-0.08978256583213806,-0.08708908408880234,0.009277530014514923,0.02753332257270813,0.005014089186172548,0.021547816693782806,-0.02035071700811386,-0.004788398742675781,0.01556231826543808,0.0,0.004788398742675781,0.016759417951107025,0.04189853370189667,0.006935580936383045,0.15682020783424377,0.13168109953403473,0.14095862209796906,0.009277522563934326,0.14365209639072418,0.1472434103488922,0.009576797485351562,0.025139108300209045,0.004550417467916004,0.014365211129188538,-0.015562310814857483,-0.00359131395816803,0.011970996856689453,0.0,0.004788398742675781,0.009576812386512756,0.02992752194404602,0.005914275494177539,9.718064308166504,9.677363395690918,9.68933391571045,0.01197052001953125,9.692925453186035,9.696516990661621,0.021547317504882812,0.04070091247558594,0.005846782150759236,0.026336669921875,-0.028730392456054688,-0.004788398742675781,0.023941993713378906,0.0,0.005985260009765625,0.020351409912109375,0.05506706237792969,0.008226602470990756,./Data/Curated/Off/Experiment3.csv,Off
57,-0.07661445438861847,-0.1041477769613266,-0.0933738648891449,0.010773912072181702,-0.08858546614646912,-0.08619125932455063,0.00957680493593216,0.02753332257270813,0.004850739430577076,0.02035071700811386,-0.02154780924320221,-0.004788398742675781,0.016759410500526428,0.0,0.004788406193256378,0.015562310814857483,0.04189852625131607,0.006686694380083186,0.16998831927776337,0.14484919607639313,0.15322890877723694,0.008379712700843811,0.15562310814857483,0.15921440720558167,0.010773912072181702,0.02513912320137024,0.004224566041919584,0.014365211129188538,-0.013168111443519592,-0.003591299057006836,0.009576812386512756,0.0,0.003591299057006836,0.010773912072181702,0.02753332257270813,0.005739822224533321,9.715670585632324,9.673771858215332,9.68813705444336,0.014365196228027344,9.691728591918945,9.695320129394531,0.02035045623779297,0.04189872741699219,0.005919442375902718,0.02154827117919922,-0.032321929931640625,-0.004788398742675781,0.027533531188964844,0.0,0.004788398742675781,0.016759872436523438,0.053870201110839844,0.008282476613319554,./Data/Curated/Off/Experiment58.csv,Off
68,1.191115379333496,-1.3898340463638306,-0.5826888233423233,0.8071452230215073,-0.10953472927212715,0.44262803345918655,0.7484873458743095,2.5809494256973267,0.6233997434383812,2.0769699811935425,-2.370259642601013,-0.9507973790168762,1.419462263584137,0.07122749090194702,0.9376292452216148,1.1393407359719276,4.447229623794556,1.0691507527114854,0.7182605266571045,-0.31124621629714966,0.14245499670505524,0.4537012130022049,0.2717418968677521,0.4076128304004669,0.3106476962566376,1.0295067429542542,0.1961839867396469,0.8595184087753296,-0.9169792532920837,-0.23672671988606453,0.6802525334060192,0.007182598114013672,0.2091933637857437,0.6503250449895859,1.7764976620674133,0.32813314802264426,10.145429611206055,9.169792175292969,9.54628038406372,0.37648820877075195,9.668983459472656,9.794379711151123,0.35104990005493164,0.9756374359130859,0.17392693368024575,0.7805099487304688,-0.6368579864501953,-0.21248507499694824,0.42437291145324707,0.009576797485351562,0.2112889289855957,0.569221019744873,1.417367935180664,0.27685176432982705,./Data/Curated/HeavyLoad/Experiment9.csv,HeavyLoad
157,0.5482721924781799,-0.7817068696022034,-0.2899976670742035,0.4917092025279999,-0.10115502029657364,0.12928688898682594,0.418985303491354,1.3299790620803833,0.2844295033273969,0.7948749791830778,-0.8846575319766998,-0.32920274254865944,0.5554547894280404,0.05686228722333908,0.34805706702172756,0.44681791216135025,1.6795325111597776,0.4082970106195924,0.5973533391952515,0.04908113554120064,0.19632454216480255,0.1472434066236019,0.2513911724090576,0.3603273630142212,0.23702597618103027,0.5482722036540508,0.1080292627190982,0.44412440061569214,-0.36990417540073395,-0.07781156897544861,0.29209260642528534,-0.013168096542358398,0.06464344635605812,0.379480954259634,0.8140285760164261,0.11489764958301922,9.909601211547852,9.373299598693848,9.598055124282837,0.22475552558898926,9.675567626953125,9.744700193405151,0.1649010181427002,0.5363016128540039,0.10374535512589837,0.36272144317626953,-0.3938465118408203,-0.09247636795043945,0.30137014389038086,0.008379936218261719,0.09457111358642578,0.26815032958984375,0.7565679550170898,0.13265541720129667,./Data/Curated/LightLoad/Experiment38.csv,LightLoad
70,1.4664485454559326,-1.6280571222305298,-0.8580220341682434,0.7700350880622864,-0.05506663955748081,0.6796540021896362,0.7867945432662964,3.0945056676864624,0.8513429321292908,2.5965118408203125,-2.8239609003067017,-1.336563117802143,1.4873977825045586,-0.0784100890159607,1.3643956780433655,1.232116162776947,5.420472741127014,1.4909920762023907,0.8667010068893433,-0.24660277366638184,0.08080430887639523,0.32740708254277706,0.28550854325294495,0.4833294749259949,0.3833715319633484,1.113303780555725,0.25873160178599064,1.0354922264814377,-0.8798691183328629,-0.33219547057524323,0.5476736477576196,-0.01975216716527939,0.34237084072083235,0.6931213857606053,1.9153613448143005,0.4389820967580762,10.301053047180176,9.131484985351562,9.495404243469238,0.3639192581176758,9.685742855072021,9.846453666687012,0.45459938049316406,1.1695680618286133,0.2357448438368516,0.9672574996948242,-0.9684553146362305,-0.2259526252746582,0.7425026893615723,-0.005985260009765625,0.25647926330566406,0.7107782363891602,1.9357128143310547,0.3878563504893072,./Data/Curated/HeavyLoad/Experiment11.csv,HeavyLoad
159,0.8990227580070496,-1.013944387435913,-0.43604397773742676,0.5779004096984863,-0.05506663955748081,0.20470423996448517,0.6943185180425644,1.9129671454429626,0.4097673150186238,1.138442873954773,-1.337161660194397,-0.5731120109558105,0.7640496492385864,0.031124621629714966,0.5692214420996606,0.5692214318551123,2.47560453414917,0.6337797604634146,0.628477931022644,0.014365210197865963,0.16250644624233246,0.1481412360444665,0.24480712413787842,0.3761889338493347,0.2522889971733093,0.6141127208247781,0.13885624447403225,0.3663128474727273,-0.47165775299072266,-0.1268926877528429,0.34476506523787975,0.03531448170542717,0.1367687825113535,0.2295440649613738,0.83797060046345,0.17650213455570374,10.040084838867188,9.333795547485352,9.576208353042603,0.24241280555725098,9.674968719482422,9.762656927108765,0.27742791175842285,0.7062892913818359,0.1271850368384895,0.3986349105834961,-0.4967975616455078,-0.12120676040649414,0.37559080123901367,0.00658416748046875,0.12270307540893555,0.27593183517456055,0.8954324722290039,0.1675737329635404,./Data/Curated/LightLoad/Experiment40.csv,LightLoad
1,-0.07182604819536209,-0.10654197633266449,-0.0933738648891449,0.013168111443519592,-0.08978256583213806,-0.08738835901021957,0.015562310814857483,0.0347159281373024,0.005046856841173546,0.02274491637945175,-0.023942016065120697,-0.004788406193256378,0.01915360987186432,0.0,0.004788398742675781,0.01795651763677597,0.04668693244457245,0.006896622412615239,0.15562310814857483,0.13287819921970367,0.1412578970193863,0.008379697799682617,0.14365209639072418,0.1472434103488922,0.008379697799682617,0.022744908928871155,0.004444141512915768,0.016759410500526428,-0.016759410500526428,-0.004788398742675781,0.011971011757850647,0.0,0.004788413643836975,0.011970996856689453,0.033518821001052856,0.006314872082214892,9.712079048156738,9.679757118225098,9.68933391571045,0.009576797485351562,9.692925453186035,9.696516990661621,0.015562057495117188,0.032321929931640625,0.0054445324138213454,0.022745132446289062,-0.02513885498046875,-0.004788398742675781,0.02035045623779297,0.0,0.004788398742675781,0.01795673370361328,0.04788398742675781,0.007382608157406402,./Data/Curated/Off/Experiment2.csv,Off
15,-0.07661445438861847,-0.10534487664699554,-0.0933738648891449,0.011971011757850647,-0.08978256583213806,-0.08738835901021957,0.010773904621601105,0.028730422258377075,0.004802539671494762,0.01915360987186432,-0.021547816693782806,-0.003591306507587433,0.017956510186195374,0.0,0.004788398742675781,0.014365211129188538,0.040701426565647125,0.00654993950755256,0.15921440720558167,0.12689268589019775,0.14365209639072418,0.016759410500526428,0.1472434103488922,0.1496376097202301,0.009576797485351562,0.03232172131538391,0.004538992876079741,0.019153624773025513,-0.01915360987186432,-0.00359131395816803,0.015562295913696289,0.0,0.0038905851542949677,0.015263039618730545,0.03830723464488983,0.006151506741221198,9.713275909423828,9.674968719482422,9.68813705444336,0.0131683349609375,9.691728591918945,9.695320129394531,0.017955780029296875,0.03830718994140625,0.005896330261429297,0.02513885498046875,-0.027532577514648438,-0.004788398742675781,0.022744178771972656,0.0,0.005985260009765625,0.019153594970703125,0.05267143249511719,0.008644889571554569,./Data/Curated/Off/Experiment16.csv,Off
161,1.2701239585876465,-1.3491326570510864,-0.7068880796432495,0.6422445774078369,-0.08858546242117882,0.513855516910553,0.7562684416770935,2.619256615638733,0.6936682379307093,1.847126543521881,-1.8890252113342285,-1.0061632618308067,0.8828619495034218,-0.10474634170532227,1.1680711582303047,0.6790553852915764,3.7361517548561096,1.153952262694506,0.6859387755393982,-0.20111294090747833,0.10145429521799088,0.3025672361254692,0.31543606519699097,0.4010287821292877,0.2849099934101105,0.8870517164468765,0.20808911844180988,0.6404489427804947,-0.7625532299280167,-0.22056583873927593,0.5419873911887407,0.0412999764084816,0.23912088200449944,0.40132806077599525,1.4030021727085114,0.31568582155956926,10.20767879486084,9.228450775146484,9.57321548461914,0.34476470947265625,9.678560256958008,9.774627447128296,0.43305134773254395,0.9792280197143555,0.15661556325592624,0.5650310516357422,-0.6991071701049805,-0.15292882919311523,0.5461783409118652,0.0448908805847168,0.15801715850830078,0.4070138931274414,1.2641382217407227,0.22076750146185578,./Data/Curated/LightLoad/Experiment42.csv,LightLoad
73,1.0187327861785889,-1.2018892765045166,-0.4884171485900879,0.7134721279144287,-0.11731588467955589,0.3447650372982025,0.6739677488803864,2.2206220626831055,0.5222253249957951,1.8638860583305359,-2.0745757818222046,-0.7191583439707756,1.355417437851429,-0.022146359086036682,0.7425017990171909,1.121384259313345,3.9384618401527405,0.8887102382407865,0.7793126702308655,-0.14006079733371735,0.1203086357563734,0.26036943309009075,0.24420857429504395,0.4106055870652199,0.3687070831656456,0.9193734675645828,0.20079153904254377,0.7673416435718536,-0.8355763703584671,-0.23044192418456078,0.6051344461739063,0.014963775873184204,0.22625205293297768,0.541089590638876,1.6029180139303207,0.32035734460278986,10.14902114868164,9.220070838928223,9.548674821853638,0.32860398292541504,9.66299819946289,9.816526174545288,0.33249497413635254,0.928950309753418,0.19475099594172737,0.7637500762939453,-0.7445964813232422,-0.19991588592529297,0.5446805953979492,-0.007781028747558594,0.22774863243103027,0.536001443862915,1.5083465576171875,0.3027802013277395,./Data/Curated/HeavyLoad/Experiment14.csv,HeavyLoad
60,0.7936778664588928,-0.8774749040603638,-0.3645172119140625,0.5129576921463013,-0.09935937076807022,0.22625206410884857,0.5674258023500443,1.6711527705192566,0.3909291774830842,1.3646950125694275,-1.3874399065971375,-0.5599438981153071,0.8274960084818304,0.051475342363119125,0.5446808889973909,0.8200141235720366,2.752134919166565,0.6353548102667695,0.5171475410461426,-0.015562310814857483,0.19363106787204742,0.2091933786869049,0.2861070930957794,0.3519476354122162,0.1651999056339264,0.5327098518610001,0.10887135050128642,0.38307227194309235,-0.42856208980083466,-0.10684124380350113,0.3217208459973335,0.0011970996856689453,0.1107318252325058,0.27234044671058655,0.811634361743927,0.154696075339888,10.000580787658691,9.329007148742676,9.594464302062988,0.2654571533203125,9.677363395690918,9.758766174316406,0.24181461334228516,0.6715736389160156,0.11750453387358512,0.4548978805541992,-0.4908113479614258,-0.10863637924194336,0.3821749687194824,-0.007780551910400391,0.11402392387390137,0.34087395668029785,0.945709228515625,0.17380810054768497,./Data/Curated/HeavyLoad/Experiment1.csv,HeavyLoad
103,0.5315127968788147,-0.9409212470054626,-0.3531447649002075,0.5877764821052551,-0.02633621823042631,0.14484919607639313,0.38666360080242157,1.4724340438842773,0.36125966399232534,1.410184770822525,-0.95049805380404,-0.40521863056346774,0.5452794232405722,-0.07781155407428741,0.31423896737396717,1.0959458034485579,2.360682824626565,0.5395421742893436,0.5758054852485657,0.02753331884741783,0.18166005611419678,0.15412673726677895,0.27653029561042786,0.3705027103424072,0.20530277490615845,0.5482721664011478,0.13511528232438236,0.5363011658191681,-0.37229835987091064,-0.19213467836380005,0.1801636815071106,0.001795649528503418,0.15562313422560692,0.3806780315935612,0.9085995256900787,0.22428284210292584,10.135852813720703,9.299078941345215,9.537302017211914,0.23822307586669922,9.65880823135376,9.825803756713867,0.31004905700683594,0.8367738723754883,0.18605923742777405,0.5506668090820312,-0.4991912841796875,-0.19782066345214844,0.30137062072753906,-0.0317230224609375,0.19183588027954102,0.35883092880249023,1.0498580932617188,0.2693136321314793,./Data/Curated/HeavyLoad/Experiment44.csv,HeavyLoad
134,0.18794482946395874,-0.3280056416988373,-0.1678933948278427,0.16011224687099457,-0.08499415963888168,-0.01346738450229168,0.20141221396625042,0.515950471162796,0.1003351360082318,0.49559974670410156,-0.46327802538871765,-0.14185644377721474,0.3214215816115029,0.012569560669362545,0.13796587847173214,0.3576338682323694,0.9588777720928192,0.16718869730119326,0.4513070285320282,0.0586579404771328,0.22744916379451752,0.16879122331738472,0.2651578485965729,0.30526071786880493,0.14604631066322327,0.3926490880548954,0.05764993034913013,0.243011474609375,-0.25258828699588776,-0.06823474541306496,0.1843535415828228,-0.0005985498428344727,0.06374562159180641,0.1792658530175686,0.49559976160526276,0.0921195908773774,9.913191795349121,9.434351921081543,9.595661401748657,0.16130948066711426,9.678560256958008,9.7351233959198,0.1780683994293213,0.4788398742675781,0.09751072685894183,0.4537010192871094,-0.4513072967529297,-0.11013317108154297,0.3411741256713867,-0.0029926300048828125,0.12330150604248047,0.3303995132446289,0.9050083160400391,0.17299616282417485,./Data/Curated/LightLoad/Experiment15.csv,LightLoad
